05210,"TURKEY,FRYER-ROASTERS,LT MEAT,MEAT ONLY,CKD,RSTD",68.56,140,30.19,1.18,1.09,0.00,0.0,,15,1.57,28,216,277,56,2.08,0.086,0.025,32.1,0.0,0.041,0.136,6.936,0.715,0.570,6,0,6,6,,0.39,0,0,0,,,,,,,,,,0.380,0.210,0.310,86,140.00,"1 cup, chopped or diced",104.00,"1 unit,  (yield from 1 lb ready-to-cook turkey)",31
05211,"TURKEY,FRYER-ROASTERS,DK MEAT,MEAT ONLY,RAW",76.22,111,20.46,2.67,0.88,0.00,0.0,,13,1.66,22,171,244,69,2.66,0.162,0.024,28.6,0.0,0.049,0.200,2.957,1.173,0.370,11,0,11,11,,0.41,0,0,0,,,,,,,,,,0.900,0.610,0.800,81,136.00,"1 unit,  (yield from 1 lb ready-to-cook turkey)",479.00,".5 turkey, bone and skin removed",37
05621,"EMU,GROUND,RAW",72.87,134,22.77,4.03,1.00,0.00,0.0,0.00,7,4.02,24,222,320,56,3.48,0.199,0.027,30.5,0.0,0.270,0.457,7.485,2.740,0.642,13,0,13,13,,6.75,0,0,0,0,0,0,0,0,0.24,,,,1.022,1.607,0.557,69,116.99,"1 patty",,"",0
05622,"EMU,GROUND,CKD,PAN-BROILED",65.83,163,28.43,4.65,1.17,0.00,0.0,0.00,8,5.01,29,269,375,65,4.56,0.238,0.030,43.5,0.0,0.318,0.545,8.925,3.080,0.833,9,0,9,9,,8.52,0,0,0,0,0,0,0,0,0.24,,,3.6,1.242,1.953,0.677,87,109.44,"1 patty,  (yield from 135.8 g raw meat)",85.00,"1 serving,  ( 3 oz )",0
05623,"EMU,FAN FILLET,RAW",74.62,103,22.50,0.80,1.10,0.00,0.0,0.00,3,4.50,42,236,300,120,3.50,0.211,0.029,32.5,0.0,0.267,0.451,7.397,2.708,0.634,13,0,13,13,,6.67,0,0,0,0,0,0,0,0,0.22,,,,0.201,0.319,0.109,71,513.02,"1 fan fillet",85.00,"1 serving,  ( 3 oz )",0
05624,"EMU,FAN FILLET,CKD,BRLD",66.43,154,31.27,2.30,1.30,0.00,0.0,0.00,6,4.56,30,272,397,53,3.19,0.232,0.026,46.1,0.0,0.350,0.599,9.814,3.387,0.916,9,0,9,9,,9.37,0,0,0,0,0,0,0,0,0.23,,,,0.583,0.917,0.318,82,393.67,"1 steak",85.00,"1 serving,  ( 3 oz )",0
05625,"EMU,FLAT FILLET,RAW",75.40,102,22.25,0.74,0.93,0.00,0.0,0.00,3,5.00,31,229,240,150,3.00,0.205,0.028,31.5,0.0,0.245,0.414,6.786,2.484,0.582,12,0,12,12,,6.12,0,0,0,0,0,0,0,0,0.22,,,,0.187,0.295,0.102,71,354.12,"1 flat fillet",,"",0
05626,"EMU,FULL RUMP,RAW",73.79,112,22.83,1.64,1.14,0.00,0.0,0.00,4,4.96,40,236,330,90,3.59,0.211,0.029,32.5,0.0,0.360,0.458,7.504,2.747,0.643,13,0,13,13,,2.24,15,4,4,0,0,0,0,0,0.23,,,,0.448,0.516,0.329,85,694.62,"1 full rump",,"",0
05627,"EMU,FULL RUMP,CKD,BRLD",61.97,168,33.67,2.68,1.35,0.00,0.0,0.00,7,6.89,34,323,324,110,4.32,0.285,0.036,52.1,0.0,0.430,0.645,10.569,3.647,0.987,10,0,10,10,,2.20,11,3,3,0,0,0,0,0,0.26,,,,0.870,1.079,0.613,129,495.96,"1 full rump, cooked ( yield from 695 g raw meat )",85.00,"1 serving,  ( 3 oz )",0
09021,"APRICOTS,RAW",86.35,48,1.40,0.39,0.75,11.12,2.0,9.24,13,0.39,10,23,259,1,0.20,0.078,0.077,0.1,10.0,0.030,0.040,0.600,0.240,0.054,9,0,9,9,2.8,0.00,1926,96,0,19,1094,104,0,89,0.89,0.0,0,3.3,0.027,0.170,0.077,0,155.00,"1 cup,  halves",165.00,"1 cup, sliced",7
09022,"APRICOTS,CND,H2O PK,W/SKN,SOL&LIQUIDS",92.36,27,0.71,0.16,0.38,6.39,1.6,4.79,8,0.32,7,13,192,3,0.11,0.082,0.053,0.1,3.4,0.021,0.023,0.395,0.092,0.054,2,0,2,2,1.8,0.00,1959,98,0,0,1170,11,0,26,0.60,0.0,0,2.2,0.011,0.069,0.031,0,243.00,"1 cup,  halves",36.00,"1 apricot, half with liquid",0
09023,"APRICOTS,CND,H2O PK,WO/SKN,SOL&LIQUIDS",93.43,22,0.69,0.03,0.38,5.48,1.1,,8,0.54,9,16,154,11,0.11,0.068,0.053,,1.8,0.020,0.024,0.437,0.092,0.054,2,0,2,2,,0.00,1810,91,0,,,,,,,0.0,0,,0.002,0.013,0.006,0,227.00,"1 cup, whole, without pits",,"",6
09024,"APRICOTS,CND,JUC PK,W/SKN,SOL&LIQUIDS",86.62,48,0.63,0.04,0.37,12.34,1.6,10.74,12,0.30,10,20,165,4,0.11,0.054,0.052,0.1,4.9,0.018,0.019,0.344,0.092,0.054,2,0,2,2,1.8,0.00,1691,85,0,0,1010,10,0,26,0.60,0.0,0,2.2,0.003,0.017,0.007,0,244.00,"1 cup,  halves",36.00,"1 apricot, half with liquid",0
09025,"APRICOTS,CND,EX LT SYRUP PK,W/SKN,SOL&LIQUIDS",86.30,49,0.60,0.10,0.50,12.50,1.6,,10,0.30,6,12,140,2,0.08,0.040,0.052,,4.0,0.020,0.020,0.600,0.092,0.054,2,0,2,2,,0.00,1271,64,0,,,,,,,0.0,0,,0.007,0.043,0.020,0,247.00,"1 cup,  halves",,"",0
09026,"APRICOTS,CND,LT SYRUP PK,W/SKN,SOL&LIQUIDS",82.56,63,0.53,0.05,0.37,16.49,1.6,14.89,11,0.39,8,13,138,4,0.11,0.079,0.052,0.1,2.7,0.016,0.020,0.304,0.092,0.054,2,0,2,2,1.8,0.00,1322,66,0,0,789,7,0,26,0.60,0.0,0,2.2,0.003,0.021,0.010,0,253.00,"1 cup,  halves",40.00,"1 apricot, half with liquid",0
09027,"APRICOTS,CND,HVY SYRUP PK,W/SKN,SOL&LIQUIDS",77.56,83,0.53,0.08,0.37,21.47,1.6,19.87,9,0.30,7,12,140,4,0.11,0.078,0.051,0.1,3.1,0.020,0.022,0.376,0.092,0.054,2,0,2,2,1.8,0.00,1230,62,0,0,735,7,0,26,0.60,0.0,0,2.2,0.005,0.033,0.015,0,258.00,"1 cup,  halves",240.00,"1 cup, whole",0
09028,"APRICOTS,CND,HVY SYRUP PK,WO/SKN,SOL&LIQUIDS",77.66,83,0.51,0.09,0.29,21.45,1.6,,9,0.43,8,13,134,11,0.10,0.065,0.051,,2.8,0.019,0.023,0.416,0.092,0.054,2,0,2,2,,0.00,1240,62,0,,,,,,,0.0,0,,0.006,0.037,0.017,0,258.00,"1 cup, whole, without pits",,"",6
09029,"APRICOTS,CND,EX HVY SYRUP PK,WO/SKN,SOL&LIQUIDS",74.33,96,0.55,0.04,0.23,24.85,1.6,,8,0.62,8,15,126,13,0.10,0.064,0.050,,2.4,0.016,0.022,0.340,0.092,0.054,2,0,2,2,,0.00,1471,74,0,,,,,,,0.0,0,,0.003,0.017,0.008,0,246.00,"1 cup, whole, without pits",,"",6
09030,"APRICOTS,DEHYD (LOW-MOISTURE),SULFURED,UNCKD",7.50,320,4.90,0.62,4.09,82.89,,,61,6.31,63,157,1850,13,1.00,0.576,0.369,,9.5,0.043,0.148,3.580,1.067,0.520,4,0,4,4,,0.00,12669,633,0,,,,,,,0.0,0,,0.043,0.268,0.121,0,119.00,"1 cup",,"",0
09031,"APRICOTS,DEHYD (LOW-MOISTURE),SULFURED,STWD",63.60,126,1.93,0.24,1.61,32.62,,,24,2.48,25,62,728,5,0.39,0.227,0.145,,7.1,0.013,0.067,1.630,0.468,0.161,2,0,2,2,,0.00,4407,220,0,,,,,,,0.0,0,,0.017,0.105,0.047,0,249.00,"1 cup",,"",0
09032,"APRICOTS,DRIED,SULFURED,UNCKD",30.89,241,3.39,0.51,2.57,62.64,7.3,53.44,55,2.66,32,71,1162,10,0.39,0.343,0.235,2.2,1.0,0.015,0.074,2.589,0.516,0.143,10,0,10,10,13.9,0.00,3604,180,0,0,2163,0,0,0,4.33,0.0,0,3.1,0.017,0.074,0.074,0,130.00,"1 cup,  halves",3.50,"1 half",0
09033,"APRICOTS,DRIED,SULFURED,STWD,WO/ SUGAR",75.56,85,1.20,0.18,0.91,22.15,2.6,19.57,19,0.94,11,25,411,4,0.14,0.121,0.083,0.8,0.3,0.005,0.026,0.915,0.211,0.051,3,0,3,3,4.9,0.00,1275,64,0,0,765,0,0,0,1.53,0.0,0,1.1,0.006,0.026,0.026,0,250.00,"1 cup,  halves",,"",0
09034,"APRICOTS,DRIED,SULFURED,STWD,W/ SUGAR",68.45,113,1.17,0.15,0.98,29.26,4.1,,15,1.52,15,38,443,3,0.24,0.138,0.088,,1.4,0.005,0.027,0.853,0.191,0.103,0,0,0,0,,0.00,2139,107,0,,,,,,,0.0,0,,0.010,0.064,0.029,0,270.00,"1 cup,  halves",,"",0
09200,"ORANGES,RAW,ALL COMM VAR",86.75,47,0.94,0.12,0.44,11.75,2.4,9.35,40,0.10,10,14,181,0,0.07,0.045,0.025,0.5,53.2,0.087,0.040,0.282,0.250,0.060,30,0,30,30,8.4,0.00,225,11,0,11,71,116,0,129,0.18,0.0,0,0.0,0.015,0.023,0.025,0,180.00,"1 cup, sections",184.00,"1 large,  (3-1/16"" dia)",27
09201,"ORANGES,RAW,CALIFORNIA,VALENCIAS",86.34,49,1.04,0.30,0.42,11.89,2.5,,40,0.09,10,17,179,0,0.06,0.037,0.023,,48.5,0.087,0.040,0.274,0.250,0.063,39,0,39,39,,0.00,230,12,0,,,,,,,0.0,0,,0.035,0.055,0.060,0,180.00,"1 cup, sections without membranes",121.00,"1 fruit,  (2-5/8"" dia)",25
09202,"ORANGES,RAW,NAVELS",85.97,49,0.91,0.15,0.43,12.54,2.2,8.50,43,0.13,11,23,166,1,0.08,0.039,0.029,0.0,59.1,0.068,0.051,0.425,0.261,0.079,34,0,34,34,8.4,0.00,247,12,0,7,87,116,0,129,0.15,0.0,0,0.0,0.017,0.030,0.031,0,165.00,"1 cup, sections without membranes",140.00,"1 fruit,  (2-7/8"" dia)",32
09203,"ORANGES,RAW,FLORIDA",87.14,46,0.70,0.21,0.41,11.54,2.4,9.14,43,0.09,10,12,169,0,0.08,0.039,0.024,0.5,45.0,0.100,0.040,0.400,0.250,0.051,17,0,17,17,8.4,0.00,225,11,0,11,71,116,0,129,0.18,0.0,0,0.0,0.025,0.039,0.042,0,185.00,"1 cup, sections without membranes",141.00,"1 fruit,  (2-5/8"" dia)",26
09205,"ORANGES,RAW,WITH PEEL",82.30,63,1.30,0.30,0.60,15.50,4.5,,70,0.80,14,22,196,2,0.11,0.057,,0.7,71.0,0.100,0.050,0.500,0.330,0.093,30,0,30,30,,0.00,250,13,0,,,,,,,,,,0.035,0.055,0.060,0,170.00,"1 cup",159.00,"1 fruit, without seeds",1
09206,"ORANGE JUICE,RAW",88.30,45,0.70,0.20,0.40,10.40,0.2,8.40,11,0.20,11,17,200,1,0.05,0.044,0.014,0.1,50.0,0.090,0.030,0.400,0.190,0.040,30,0,30,30,6.2,0.00,200,10,0,6,33,169,0,115,0.04,0.0,0,0.1,0.024,0.036,0.040,0,248.00,"1 cup",31.00,"1 fl oz",0
09207,"ORANGE JUC,CND,UNSWTND",87.72,47,0.68,0.15,0.43,11.01,0.3,8.76,10,0.10,10,17,184,4,0.04,0.022,0.021,0.1,30.1,0.039,0.021,0.201,0.180,0.031,24,0,24,24,6.2,0.00,175,9,0,5,29,148,0,115,0.20,0.0,0,0.1,0.018,0.025,0.034,0,249.00,"1 cup",31.10,"1 fl oz",0
09209,"ORANGE JUC,CHILLED,INCL FROM CONC",87.22,49,0.68,0.12,0.43,11.54,0.3,8.31,11,0.13,11,17,178,2,0.07,0.042,0.023,0.1,33.6,0.046,0.039,0.280,0.195,0.076,19,0,19,19,6.2,0.00,42,2,0,8,8,27,0,27,0.20,0.0,0,0.0,0.014,0.022,0.030,0,249.00,"1 cup",31.10,"1 fl oz",0
09210,"ORANGE JUC,CHILLED,INCL FROM CONC,FORT W/ CA & VITAMIN D",87.22,47,0.68,0.12,0.71,11.27,0.3,8.31,201,0.13,11,47,178,2,0.07,0.042,0.023,0.1,33.6,0.046,0.039,0.280,0.195,0.076,19,0,19,19,6.2,0.00,42,2,0,8,8,27,0,27,0.20,1.4,55,0.0,0.014,0.022,0.030,0,249.00,"1 cup",31.10,"1 fl oz",0
09211,"ORANGE JUC,CHILLED,INCL FROM CONC,FORT W/ CA",87.22,47,0.68,0.12,0.71,11.27,0.3,8.31,201,0.13,11,47,178,2,0.07,0.042,0.023,0.1,33.6,0.046,0.039,0.280,0.195,0.076,19,0,19,19,6.2,0.00,42,2,0,8,8,27,0,27,0.20,0.0,0,0.0,0.014,0.022,0.030,0,249.00,"1 cup",31.10,"1 fl oz",0
09214,"ORANGE JUC,FRZ CONC,UNSWTND,UNDIL",57.85,159,2.39,0.21,1.38,38.17,0.8,37.37,32,0.35,34,57,674,3,0.18,0.155,0.048,0.4,137.9,0.280,0.064,0.716,0.560,0.156,155,0,155,155,20.0,0.00,379,19,0,10,62,321,0,407,0.71,0.0,0,0.4,0.024,0.038,0.041,0,284.00,"1 cup",35.50,"1 fl oz",0
11052,"BEANS,SNAP,GREEN,RAW",90.32,31,1.83,0.22,0.66,6.97,2.7,3.26,37,1.03,25,38,211,6,0.24,0.069,0.216,0.6,12.2,0.082,0.104,0.734,0.225,0.141,33,0,33,33,15.3,0.00,690,35,0,69,379,0,0,640,0.41,0.0,0,14.4,0.050,0.010,0.113,0,99.98,"1 cup, 1/2"" pieces",55.00,"10 beans,  (4"" long)",12
11053,"BEANS,SNAP,GRN,CKD,BLD,DRND,WO/SALT",89.22,35,1.89,0.28,0.73,7.88,3.2,1.55,44,0.65,18,29,146,1,0.25,0.057,0.285,0.2,9.7,0.074,0.097,0.614,0.074,0.056,33,0,33,33,16.9,0.00,700,35,0,0,420,0,0,709,0.45,0.0,0,16.0,0.062,0.012,0.145,0,125.00,"1 cup",,"",0
11054,"BEANS,SNAP,GRN VAR,CND,REG PK,SOL&LIQUIDS",94.68,15,0.80,0.10,0.92,3.50,1.5,,24,0.90,13,19,92,259,0.20,0.070,0.335,0.2,3.4,0.025,0.051,0.200,0.106,0.030,18,0,18,18,,0.00,321,16,0,,,,,,,0.0,0,,0.023,0.004,0.052,0,120.00,".5 cup",439.00,"1 can,  (303 x 406)",0
11056,"BEANS,SNAP,GRN,CND,REG PK,DRND SOL",93.29,23,1.18,0.11,1.00,4.41,2.3,0.78,28,0.87,13,20,111,262,0.28,0.039,0.204,0.4,4.3,0.015,0.060,0.202,0.038,0.029,32,0,32,32,14.7,0.00,353,18,0,156,122,24,0,441,0.03,0.0,0,38.9,0.025,0.004,0.056,0,153.40,"1 cup, solids",62.00,"10 beans",0
11058,"BEANS,SNAP,CND,ALL STYLES,SEASONED,SOL&LIQUIDS",94.30,16,0.83,0.20,1.18,3.49,1.5,,22,0.47,13,16,93,373,0.14,0.060,0.312,0.2,3.1,0.025,0.049,0.233,0.098,0.044,18,0,18,18,,0.00,525,26,0,,,,,,,0.0,0,,0.045,0.008,0.102,0,114.00,".5 cup",439.00,"1 can,  (303 x 406)",0
11060,"BEANS,SNAP,GRN,FRZ,ALL STYLES,UNPREP",89.93,39,1.79,0.21,0.53,7.54,2.6,2.21,42,0.85,22,32,186,3,0.26,0.049,0.369,0.6,12.9,0.098,0.091,0.496,0.104,0.044,15,0,15,15,,0.00,547,27,0,72,292,0,0,663,0.42,0.0,0,44.8,0.047,0.008,0.108,0,121.02,"1 cup",284.00,"1 package,  (10 oz)",0
11061,"BEANS,SNAP,GRN,FRZ,CKD,BLD,DRND WO/SALT",91.42,28,1.49,0.17,0.47,6.45,3.0,1.23,42,0.66,19,29,159,1,0.24,0.059,0.288,0.4,4.1,0.035,0.090,0.383,0.049,0.060,23,0,23,23,13.5,0.00,557,28,0,0,334,0,0,564,0.04,0.0,0,12.7,0.042,0.007,0.084,0,135.00,"1 cup",,"",0
11062,"BEANS,SNAP,GRN,FRZ,ALL STYLES,MICROWAVED",89.93,40,1.98,0.41,0.70,6.98,3.4,2.60,61,0.80,29,42,237,3,0.31,0.066,0.330,1.0,11.0,0.073,0.103,0.485,0.168,0.063,12,,12,,,,519,26,,68,277,0,0,629,0.42,,,57.7,0.047,0.008,0.108,,111.01,"1 cup",,"",0
11063,"BEANS,SNAP,GRN,MICROWAVED",90.04,39,2.31,0.50,0.74,6.41,3.4,3.22,55,0.83,28,49,323,3,0.38,0.090,0.332,,7.3,0.078,0.075,0.773,0.300,0.124,47,,47,,,,,,,,,,,,,,,,,,,,115.92,"1 cup, 1/2"" pieces",,"",0
11080,"BEETS,RAW",87.58,43,1.61,0.17,1.08,9.56,2.8,6.76,16,0.80,23,40,325,78,0.35,0.075,0.329,0.7,4.9,0.031,0.040,0.334,0.155,0.067,109,0,109,109,6.0,0.00,33,2,0,0,20,0,0,0,0.04,0.0,0,0.2,0.027,0.032,0.060,0,136.00,"1 cup",82.00,"1 beet,  (2"" dia)",33
11081,"BEETS,CKD,BLD,DRND",87.06,44,1.68,0.18,1.12,9.96,2.0,7.96,16,0.79,23,38,305,77,0.35,0.074,0.326,0.7,3.6,0.027,0.040,0.331,0.145,0.067,80,0,80,80,6.3,0.00,35,2,0,0,21,0,0,0,0.04,0.0,0,0.2,0.028,0.035,0.064,0,85.00,".5 cup, slices",100.00,"2 beets,  (2"" dia, sphere)",0
11082,"BEETS,CND,REG PK,SOL&LIQUIDS",91.30,30,0.73,0.09,0.74,7.14,1.2,6.53,18,0.73,18,15,159,143,0.34,0.043,0.411,0.1,2.8,0.010,0.038,0.151,0.150,0.055,29,0,29,29,7.2,0.00,23,1,0,0,14,0,0,0,0.03,0.0,0,0.2,0.013,0.016,0.030,0,246.00,"1 cup",,"",0
11084,"BEETS,CND,DRND SOL",90.96,31,0.91,0.14,0.78,7.21,1.8,5.51,15,1.82,17,17,148,194,0.21,0.059,0.287,0.5,4.1,0.010,0.040,0.157,0.156,0.057,30,0,30,30,7.5,0.00,24,1,0,0,15,0,0,0,0.03,0.0,0,0.2,0.022,0.027,0.049,0,157.00,"1 cup, diced",195.00,"1 cup, shredded",0
11282,"ONIONS,RAW",89.11,40,1.10,0.10,0.35,9.34,1.7,4.24,23,0.21,10,29,146,4,0.17,0.039,0.129,0.5,7.4,0.046,0.027,0.116,0.123,0.120,19,0,19,19,6.1,0.00,2,0,0,0,1,0,0,4,0.02,0.0,0,0.4,0.042,0.013,0.017,0,160.00,"1 cup, chopped",115.00,"1 cup, sliced",10
11283,"ONIONS,CKD,BLD,DRND,WO/SALT",87.86,44,1.36,0.19,0.44,10.15,1.4,4.73,22,0.24,11,35,166,3,0.21,0.067,0.153,0.6,5.2,0.042,0.023,0.165,0.113,0.129,15,0,15,15,6.8,0.00,2,0,0,0,1,0,0,4,0.02,0.0,0,0.5,0.031,0.027,0.073,0,210.00,"1 cup",15.00,"1 tbsp, chopped",0
11284,"ONIONS,DEHYDRATED FLAKES",3.93,349,8.95,0.46,3.38,83.28,9.2,37.41,257,1.55,92,303,1622,21,1.89,0.416,1.389,5.0,75.0,0.500,0.100,0.990,1.380,1.600,166,0,166,166,53.9,0.00,18,1,0,0,11,0,0,32,0.18,0.0,0,3.8,0.078,0.064,0.180,0,5.00,"1 tbsp",14.00,".25 cup",0
11285,"ONIONS,CND,SOL&LIQUIDS",94.10,19,0.85,0.09,0.94,4.02,1.2,2.20,45,0.13,6,28,111,371,0.29,0.055,0.102,0.3,4.3,0.032,0.006,0.061,0.097,0.137,10,0,10,10,,0.00,1,0,0,0,1,0,0,2,0.07,0.0,0,0.2,0.016,0.013,0.036,0,63.00,"1 onion",112.00,".5 cup, chopped or diced",0
11286,"ONIONS,YEL,SAUTEED",80.01,132,0.95,10.80,0.38,7.86,1.7,,20,0.27,9,33,133,12,0.21,0.017,0.102,,1.8,0.049,0.041,0.037,0.172,0.207,2,,2,,6.5,,,,,,,,,,0.68,0.0,0,21.6,,,,,86.93,"1 cup, chopped",,"",0
11287,"ONIONS,FRZ,CHOPD,UNPREP",91.99,29,0.79,0.10,0.30,6.81,1.8,,17,0.33,7,22,124,12,0.07,0.019,0.074,0.4,3.3,0.030,0.027,0.151,0.102,0.075,17,0,17,17,,0.00,35,2,0,,,,,,,0.0,0,,0.017,0.014,0.039,0,284.00,"1 package,  (10 oz)",,"",0
11288,"ONIONS,FRZ,CHOPD,CKD,BLD,DRND,WO/SALT",92.24,28,0.77,0.10,0.30,6.59,1.8,2.90,16,0.30,6,19,108,12,0.07,0.019,0.071,0.4,2.6,0.023,0.025,0.139,0.099,0.069,13,0,13,13,4.4,0.00,2,0,0,0,1,0,0,3,0.01,0.0,0,0.3,0.016,0.013,0.038,0,15.00,"1 tbsp, chopped",105.00,".5 cup, chopped or diced",0
11289,"ONIONS,FRZ,WHL,UNPREP",90.22,35,0.89,0.06,0.38,8.45,1.7,3.81,36,0.46,10,23,142,10,0.12,0.050,0.125,0.4,8.0,0.026,0.024,0.175,0.099,0.093,21,0,21,21,5.5,0.00,2,0,0,0,1,0,0,4,0.02,0.0,0,0.4,0.011,0.009,0.025,0,284.00,"1 package,  (10 oz)",,"",0
11290,"ONIONS,FRZ,WHL,CKD,BLD,DRND,WO/SALT",92.24,28,0.71,0.05,0.30,6.70,1.4,2.90,27,0.34,8,2,101,8,0.09,0.024,0.040,0.4,5.1,0.016,0.018,0.132,0.078,0.070,13,0,13,13,4.4,0.00,2,0,0,0,1,0,0,3,0.01,0.0,0,0.3,0.009,0.007,0.020,0,210.00,"1 cup",,"",0
